Title,Alternative Title,Description,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Member Of,Status,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Suppressed,Child Record
,Map of French & English grants on Lake Champlain,,English,"Weed, Parsons & Co","Weed,  Parsons and Co. (Albany,  N.Y)",,Land Grants,1849,,,,"-72.4722,46.3964,-72.2608,46.4933",https://umedia.lib.umn.edu/item/p16022coll230:1333,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1333/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1333,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1333/manifest.json,UMN_ALMA:9945219980001701,p16022coll230:1333,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of New Haven and suburbs,,English,New Haven (Conn.). Bureau of Engineering,Bureau of Engineering (New Haven),,Streets,1929,,,,"-72.9978,41.2464,-72.8603,41.3503",https://umedia.lib.umn.edu/item/p16022coll205:494,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/494/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/494,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/494/manifest.json,UMN_ALMA:9916627280001701,p16022coll205:494,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Map of Newtonville, Massachusetts, 1913",,English,"Prescott, J. R","J.R. Prescott (Newtonville,  Mass), 1913",,,1913,,,,"-71.2175,42.3378,-71.1961,42.3567",https://umedia.lib.umn.edu/item/p16022coll205:506,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/506/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/506,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/506/manifest.json,UMN_ALMA:9974837702201701,p16022coll205:506,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of New York,,English,,"Matthews-Northrup Co (Buffalo,  N.Y), 1899",,,1899,,,,"-79.75,40.4667,-71.7667,45.0",https://umedia.lib.umn.edu/item/p16022coll230:1354,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1354/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1354,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1354/manifest.json,UMN_ALMA:9974819873401701,p16022coll230:1354,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Map of New York City : showing portions of Brooklyn, Jersey City, and Westchester Co.",,English,Rand McNally and Company,Rand McNally & Co (Chicago),,,1892,,,,"-74.0389,40.6611,-73.8278,40.9",https://umedia.lib.umn.edu/item/p16022coll205:479,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/479/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/479,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/479/manifest.json,UMN_ALMA:9974047608801701,p16022coll205:479,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of the Adirondack wilderness,,English,"Stoddard, Seneca Ray, 1844-1917","S.R. Stoddard (Glens Falls,  N.Y)",,,1890,,,,"-79.75,40.4667,-71.7833,45.0",https://umedia.lib.umn.edu/item/p16022coll230:1335,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1335/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1335,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1335/manifest.json,UMN_ALMA:9942870020001701,p16022coll230:1335,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of the City of Chester Pa,,English,Chester (Pa.). Highway Department,The Department (Chester),,,1929,,,,"-75.4,39.8306,-75.3389,39.875",https://umedia.lib.umn.edu/item/p16022coll205:504,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/504/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/504,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/504/manifest.json,UMN_ALMA:9973979305101701,p16022coll205:504,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Map of the City of Watertown, N.Y.",,English,"Sutton, Paul B","City Engineer (Watertown,  N.Y)",,Election Districts,1929,,,,"-755.7167,43.975,-755.7167,43.975",https://umedia.lib.umn.edu/item/p16022coll205:483,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/483/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/483,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/483/manifest.json,UMN_ALMA:9943090060001701,p16022coll205:483,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Map of the city of Woonsocket, Providence County, Rhode Island",,English,"White, Joseph H","Commissioner of Public Works (Woonsocket,  R.I), 1930",,,1929,,,,"-71.5153,-42.0028,-71.5153,42.0028",https://umedia.lib.umn.edu/item/p16022coll205:489,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/489/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/489,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/489/manifest.json,UMN_ALMA:9964732430001701,p16022coll205:489,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Map of the counties of Barnstable, Dukes and Nantucket, Massachusetts",,English,"Walling, Henry Francis, 1825-1888",D.R. Smith (Boston),,,1858,,,,"-70.9167,41.25,-69.9167,42.05",https://umedia.lib.umn.edu/item/p16022coll230:1370,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1370/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1370,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1370/manifest.json,UMN_ALMA:9956437960001701,p16022coll230:1370,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Map of the extinct Lake Passaic : showing its outline, the position of present shore features, and the deformation that its shores have suffered",,English,,Geological Survey of New Jersey,,Geology,1893,,,,"-75.55,38.7833,-73.8833,41.35",https://umedia.lib.umn.edu/item/p16022coll205:492,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/492/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/492,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/492/manifest.json,UMN_ALMA:9923691900001701,p16022coll205:492,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of the grounds of Lafayette College : Pardee Hall,,English,"Fuller, J.T","N. Peters (Washington,  D.C)",,"Lafayette College (Easton, Northampton County, Pa.)",1876,,,,"-75.2144,40.6947,-75.2056,40.7025",https://umedia.lib.umn.edu/item/p16022coll205:502,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/502/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/502,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/502/manifest.json,UMN_ALMA:9974841587401701,p16022coll205:502,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Map of the head waters of the rivers Susquehanna & Delaware : embracing the early patents on the south side of the Mohawk River : from the original, drawn about the year 1790",,English,"De Witt, Simeon, 1756-1834","Weed,  Parsons & Co. (Albany,  N.Y)",,Real Property|Landowners|Land Grants,1849 - 1851,,,,"-79.75,36.5167,-69.6,45.0",https://umedia.lib.umn.edu/item/p16022coll230:1324,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1324/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1324,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1324/manifest.json,UMN_ALMA:9945206410001701,p16022coll230:1324,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Map of the rail roads of New Jersey, 1887",,English,"Van Cleef, John T","Van Cleef & Betts (New York?), 1887",,,1887,,,,"-75.55,38.7833,-73.8833,41.35",https://umedia.lib.umn.edu/item/p16022coll230:1366,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1366/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1366,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1366/manifest.json,UMN_ALMA:9944518500001701,p16022coll230:1366,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of the State of New York,,English,"Magnus, Charles","Charles Magnus (12 Frankfort Str.,  New York)",,Railroads|Canals,1854?,,,,"-801.0,41.6667,732.0,45.0",https://umedia.lib.umn.edu/item/p16022coll230:1328,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1328/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1328,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1328/manifest.json,UMN_ALMA:9974819682701701,p16022coll230:1328,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of the State of New York,,English,"Young, J. H. (James Hamilton)",A. Finley (Philad[elphi]a),,,1827,,,,"-3.1667,40.3333,5.3333,45.0",https://umedia.lib.umn.edu/item/p16022coll230:1361,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1361/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1361,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1361/manifest.json,UMN_ALMA:9974819873101701,p16022coll230:1361,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of the state of New York showing locations of Barge Canal Terminals,,English,New York (State). State Engineer and Surveyor,"State Engineer and Surveyor (Albany,  N.Y)",,Canals,1918,,,,"-79.75,40.4833,-71.85,45.0",https://umedia.lib.umn.edu/item/p16022coll230:1356,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1356/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1356,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1356/manifest.json,UMN_ALMA:9974771307901701,p16022coll230:1356,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map of the State of New York : showing the state system of highways and secondary roads suitable for motor travel,,English,"Perrin, L. A","New York State Bureau of Highways (Albany,  N.Y)",,Roads,1923,,,,"-79.75,40.4667,-71.7833,45.0",https://umedia.lib.umn.edu/item/p16022coll230:1379,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1379/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1379,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1379/manifest.json,UMN_ALMA:9942876090001701,p16022coll230:1379,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"Map of Woodstock, Conn.",,English,"Lester, John S",publisher not identified,,,1883,,,,"-72.1028,41.9139,-71.925,42.0278",https://umedia.lib.umn.edu/item/p16022coll205:495,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/495/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/495,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/495/manifest.json,UMN_ALMA:9974058007901701,p16022coll205:495,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Map showing the distribution of intra-morainic and extra-morainic glacial drift,,English,"Salisbury, Rollin D., 1858-1922","State Geologist (Trenton,  N.J)",,Glaciers|Glaciology,1894,,,,"-75.75,38.9167,-73.5833,41.3333",https://umedia.lib.umn.edu/item/p16022coll230:1329,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1329/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1329,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1329/manifest.json,UMN_ALMA:9974048509101701,p16022coll230:1329,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Massachusetts : atlas plate no. 17,,English,Geo. H. Walker & Co,,,,1900,,,,"-72.3,42.2167,-71.4667,42.5333",https://umedia.lib.umn.edu/item/p16022coll230:1364,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1364/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1364,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1364/manifest.json,UMN_ALMA:9974771294401701,p16022coll230:1364,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"[Middlesex and Suffolk Counties, Mass.]",,English,"Walker, O. W. (Oscar W.)","Geo. H. Walker & Co (Boston,  Mass), 1891",,,1891,,,,"-71.5833,42.25,-71.0,42.5",https://umedia.lib.umn.edu/item/p16022coll230:1353,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1353/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1353,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1353/manifest.json,UMN_ALMA:9974077253301701,p16022coll230:1353,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,[Middlesex County],,English,"Walling, Henry Francis, 1825-1888","H.F. Walling (Cambridge,  Mass)",,,1874,,,,"-71.8972,42.1556,-71.0194,42.7333",https://umedia.lib.umn.edu/item/p16022coll230:1349,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1349/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1349,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1349/manifest.json,UMN_ALMA:9974841705201701,p16022coll230:1349,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Navesink sheet,,English,Geological Survey of New Jersey,"Geological Survey of New Jersey (Trenton,  N.J)",,,1901,,,,"-74.15,40.2833,-73.9667,40.4",https://umedia.lib.umn.edu/item/p16022coll205:491,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/491/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/491,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/491/manifest.json,UMN_ALMA:9942218120001701,p16022coll205:491,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Newark sheet,,English,Geological Survey of New Jersey,Geological Survey of New Jersey (Trenton N.J),,Geology,1899,,,,"-74.25,40.6667,-74.1,40.7833",https://umedia.lib.umn.edu/item/p16022coll230:1348,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1348/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1348,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1348/manifest.json,UMN_ALMA:9942224100001701,p16022coll230:1348,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,New Brunswick sheet,,English,"Vermeule, C. C. (Cornelius Clarkson), 1858-1950",New Jersey Geological Survey (Trenton N.J),,,1905,,,,"-74.4833,40.4667,-74.3833,40.5",https://umedia.lib.umn.edu/item/p16022coll205:481,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/481/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/481,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/481/manifest.json,UMN_ALMA:9942222130001701,p16022coll205:481,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,New map of Boston comprising the whole city with the new boundaries of the wards : Engraved expressly for the Boston almanac for 1853,,English,,(Boston),,,1853,,,,"-71.0994,42.3108,-70.9903,42.3836",https://umedia.lib.umn.edu/item/p16022coll205:488,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/488/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/488,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/488/manifest.json,UMN_ALMA:9927877990001701,p16022coll205:488,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,New map of Massachusetts,,English,E.P. Dutton (Firm),E.P. Dutton & Co (Boston),,,1865,,,,"-73.5,41.1833,-69.85,42.8833",https://umedia.lib.umn.edu/item/p16022coll230:1325,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1325/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1325,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1325/manifest.json,UMN_ALMA:9954586640001701,p16022coll230:1325,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,"New street number guide map of New Castle : Lawrence County, Penn'a",,English,New Castle (Pa.). Office of City Engineer,"Office of City Engineer (New Castle,  Pa)",,Roads,1928,,,,"-80.3975,40.9578,-80.3156,41.0278",https://umedia.lib.umn.edu/item/p16022coll205:503,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/503/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/503,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/503/manifest.json,UMN_ALMA:9916622430001701,p16022coll205:503,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,New York City and vicinity,,English,Geological Survey (U.S.),"U.S.G.S (Washington,  D.C)",,,1899,,,,"-74.25,40.375,-73.6667,41.0",https://umedia.lib.umn.edu/item/p16022coll205:499,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/499/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/499,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/499/manifest.json,UMN_ALMA:9974089896801701,p16022coll205:499,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,New York state map showing rural vote against Gov. Smith in years of his four successful candidacies,,English,Standard Map Company,Standard Map Co (New York),,"Smith, Alfred Emanuel,|New York (State)|New York (State)|Elections|Counties",1927?,,,,"-79.75,40.4667,-71.7833,45.0",https://umedia.lib.umn.edu/item/p16022coll230:1351,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1351/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1351,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1351/manifest.json,UMN_ALMA:9964577820001701,p16022coll230:1351,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Norfolk County,,English,"Walling, Henry Francis, 1825-1888","H.F. Walling (Cambridge,  Mass)",,,1874?,,,,"-71.5,415.0,-70.6667,422.0",https://umedia.lib.umn.edu/item/p16022coll230:1380,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1380/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1380,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1380/manifest.json,UMN_ALMA:9974841599201701,p16022coll230:1380,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
,Paterson sheet,,English,Geological Survey of New Jersey,Geological Survey of New Jersey (Trenton N.J),,,1899,,,,"-74.2,40.8833,-74.1167,40.9333",https://umedia.lib.umn.edu/item/p16022coll230:1377,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/1377/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/1377,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/1377/manifest.json,UMN_ALMA:9942215260001701,p16022coll230:1377,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2021-08-24,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
