Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates,projection
"Lincoln County, Minnesota","Lincoln County, Minnesota",Universal Transverse Mercator projection; 1927 North American datum.; July 1977.; Indexed.,,66 x 51 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington.)",,"Agricultural Resources|Land Use, Rural",1977,,,https://umedia.lib.umn.edu/item/p16022coll624:917,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/917/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/917,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/917/manifest.json,UMN_ALMA:9938199200001701,p16022coll624:917,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Lincoln County,-96.452773 -96.07856 44.631349 44.19662|(W 96.452773°--W 96.07856°/N 44.631349°--N 44.19662°).,
"Merrimack County, New Hampshire","Merrimack County, New Hampshire",Universal Transverse Mercator projection; 1927 North American datum.; Sept. 1977.; Indexed.,,122 x 102 centimeters,"Scale 1:50,000",English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington.)",,"Agricultural Resources|Land Use, Rural",1977,,,https://umedia.lib.umn.edu/item/p16022coll624:716,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/716/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/716,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/716/manifest.json,UMN_ALMA:9935187620001701,p16022coll624:716,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,New Hampshire,United States,North America,Merrimack County,-72.090146 -71.236011 43.6112 43.009309|(W 72.090146°--W 71.236011°/N 43.6112°--N 43.009309°).,
"Mower County, Minnesota","Mower County, Minnesota","""Polyconic projection.""; ""Source: General highway map, Mower County, Minnesota, (1976).""; ""1-16-78. 5,R-36,602.""; Includes location map.",,49 x 76 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington.)",,"Agricultural Resources|Land Use, Rural",1978,,,https://umedia.lib.umn.edu/item/p16022coll624:906,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/906/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/906,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/906/manifest.json,UMN_ALMA:9912719460001701,p16022coll624:906,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Mower County,-93.049603 -92.44893 43.848769 43.499701|(W 93.049603°--W 92.44893°/N 43.848769°--N 43.499701°).,
"Nicollet County, Minnesota","Nicollet County, Minnesota","""Polyconic projection.""; ""Source: General county highway map, (1976).""; ""1-23-80. 5,R-37,684.""; Includes location map.",,51 x 72 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington.)",,"Agricultural Resources|Land Use, Rural",1980,,,https://umedia.lib.umn.edu/item/p16022coll624:939,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/939/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/939,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/939/manifest.json,UMN_ALMA:9912716160001701,p16022coll624:939,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Nicollet County,W0944730 W0935542 N0442731 N0440922|Not given,
"Nobles County, Minnesota","Nobles County, Minnesota","""Polyconic projection.""; ""Source: 1976 general county highway map.""; ""7-30-79. 5,R-37,478.""; Includes location map.",,51 x 76 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington.)",,"Agricultural Resources|Land Use, Rural",1980,,,https://umedia.lib.umn.edu/item/p16022coll624:932,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/932/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/932,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/932/manifest.json,UMN_ALMA:9912749230001701,p16022coll624:932,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Nobles County,W0960310 W0952700 N0435100 N0432950|Not given,
"Norman County, Minnesota","Norman County, Minnesota","""Polyconic projection.""; ""Source: General county highway map, Norman County, Minnesota, (1976).""; ""6-12-79. 5,R-37,452.""; Includes location map.",,51 x 92 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington.)",,"Agricultural Resources|Land Use, Rural",1979,,,https://umedia.lib.umn.edu/item/p16022coll624:923,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/923/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/923,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/923/manifest.json,UMN_ALMA:9953179240001701,p16022coll624:923,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Norman County,W0965210 W0960400 N0473000 N0470900|Not given,
"Pipestone County, Minnesota","Pipestone County, Minnesota","""Polyconic projection.""; ""Source: General highway map, Pipestone County, Minnesota, (1976).""; ""7-12-79. 5,R-37,531.""; Includes location map.",,46 x 61 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Lincoln, Neb.)",,"Agricultural Resources|Land Use, Rural",1979,,,https://umedia.lib.umn.edu/item/p16022coll624:895,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/895/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/895,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/895/manifest.json,UMN_ALMA:9939626720001701,p16022coll624:895,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Minnesota,United States,North America,Pipestone County,-96.453533 -96.063778 44.19752 43.848589|(W 96.453533°--W 96.063778°/N 44.19752°--N 43.848589°).,
"Prime farmland central Maricopa, and eastern Maricopa-northern Pinal soil survey areas, Maricopa County, Arizona","Prime farmland central Maricopa, and eastern Maricopa-northern Pinal soil survey areas, Maricopa County, Arizona","Relief shown by spot heights and land form drawings. Base map prepared by Arizona Dept. of Transportation, Highway Division. June 1977. Includes location map and sheet index.",,49 x 63 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Portland, Or)",,"Agricultural Resources|Land Use, Rural",1977,,,https://umedia.lib.umn.edu/item/p16022coll624:812,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/812/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/812,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/812/manifest.json,UMN_ALMA:9938056770001701,p16022coll624:812,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Arizona,United States,North America,Maricopa County,,
"Prime farmland map, southwest Georgia land and water resource cooperative study","Prime farmland map, southwest Georgia land and water resource cooperative study","May 1981 4-R-36694."" ""May 1981 base 4-R-37392.",,26 x 36 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Capability for Agriculture,1982,,,https://umedia.lib.umn.edu/item/p16022coll624:717,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/717/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/717,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/717/manifest.json,UMN_ALMA:9929254460001701,p16022coll624:717,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Georgia,United States,North America,,,
Prime farmland of Indiana,Prime farmland of Indiana,"""Lambert conformal conic projection."" Relief shown by spot heights. Also shows soils. May 1977. ""Source: SCS drawing no. 5, R-36, 173 and information from field technicians."" Inset with index, 1:2,000,000: Soil regions of Indiana.",,111 x 74 centimeters,,English,United States. Soil Conservation Service,"Dept. of Agriculture, Soil Conservation Service (Washington)",,Agricultural Resources|Soils,1977,,,https://umedia.lib.umn.edu/item/p16022coll624:714,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/714/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/714,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/714/manifest.json,UMN_ALMA:9945964840001701,p16022coll624:714,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Indiana,United States,North America,,W0880500 W0844700 N0414500 N0374600|Not given,
"Prime farmlands, Floyd County, Indiana","Prime farmlands, Floyd County, Indiana","Base source: USGS 1:100,000 county base compiled in 1976; interpretations derived from soil map constructed 1974. ""March 1980."" Includes location map.",,60 x 72 centimeters,,English,United States. Soil Conservation Service,"U.S. Dept. of Agriculture, Soil Conservation Service (Washington)",,"Agricultural Resources|Land Use, Rural",1980,,,https://umedia.lib.umn.edu/item/p16022coll624:719,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/719/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/719,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/719/manifest.json,UMN_ALMA:9979783432401701,p16022coll624:719,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Indiana,United States,North America,Floyd County,,
Prime farmlands in Oklahoma,Prime farmlands in Oklahoma,"December 1981 4-R-37722."" ""January 1972 4-R-31344-A.",,38 x 48 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Capability for Agriculture,1982,,,https://umedia.lib.umn.edu/item/p16022coll624:765,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/765/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/765,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/765/manifest.json,UMN_ALMA:9945880620001701,p16022coll624:765,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Oklahoma,United States,North America,,,
"Prime farmlands, Madison County, Indiana","Prime farmlands, Madison County, Indiana","Base source: USGS 1:100,000 county base compiled in 1967; interpretations derived from soil map constructed 1967. ""March 1980."" Includes location map.",,103 x 73 centimeters,,English,United States. Soil Conservation Service,"U.S. Dept. of Agriculture, Soil Conservation Service (Washington)",,"Agricultural Resources|Land Use, Rural",1980,,,https://umedia.lib.umn.edu/item/p16022coll624:747,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/747/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/747,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/747/manifest.json,UMN_ALMA:9931692650001701,p16022coll624:747,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Indiana,United States,North America,Madison County,,
Prime farmlands of the State of Georgia,Prime farmlands of the State of Georgia,"Shows land use. ""May 1981 4-R-37603.""",,28 x 22 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Use,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:791,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/791/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/791,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/791/manifest.json,UMN_ALMA:9930759910001701,p16022coll624:791,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Georgia,United States,North America,,,
"Prime farmlands, Shelby County, Indiana","Prime farmlands, Shelby County, Indiana","Base source: USGS 1:100,000 county base compiled in 1976; interpretations derived from soil map constructed 1974. ""March 1980."" Includes location map.",,85 x 79 centimeters,,English,United States. Soil Conservation Service,"U.S. Dept. of Agriculture, Soil Conservation Service (Washington)",,"Agricultural Resources|Land Use, Rural",1980,,,https://umedia.lib.umn.edu/item/p16022coll624:759,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/759/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/759,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/759/manifest.json,UMN_ALMA:9979783433601701,p16022coll624:759,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Indiana,United States,North America,Shelby County,,
"Soil interpretative map of important farmlands, Coweta County, Georgia","Soil interpretative map of important farmlands, Coweta County, Georgia","Shows land use. Includes vicinity map. ""October 1979 base 4-R-37311.""",,37 x 50 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Capability for Agriculture,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:727,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/727/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/727,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/727/manifest.json,UMN_ALMA:9948932230001701,p16022coll624:727,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Georgia,United States,North America,Coweta County,,
"Soil interpretative map of important farmlands, Hopkins County, Texas","Soil interpretative map of important farmlands, Hopkins County, Texas","Shows land use. ""Issued 1982."" Includes vicinity map. ""1980 4-R-37487.""",,57 x 72 centimeters,,English,United States. Soil Conservation Service,"The Service (Temple, Tex)",,Agricultural Resources|Land Capability for Agriculture,1982,,,https://umedia.lib.umn.edu/item/p16022coll624:797,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/797/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/797,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/797/manifest.json,UMN_ALMA:9950645930001701,p16022coll624:797,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Texas,United States,North America,Hopkins County,W0955000 W0952000 N0332000 N0330000|(W 95°50'--W 95°20'/N 33°20'--N 33°00').,
"Soil interpretive map of important farmlands, Coffee County, Alabama","Soil interpretive map of important farmlands, Coffee County, Alabama","Shows land use. ""In cooperation with Alabama Agriculture and Engineering Experiment Stations utilizing Alabama Resource Information System."" ""Base map prepared by the Geological Survey in cooperation with the Soil Conservation Service."" Includes vicinity map. ""4-R-37310.""",,50 x 41 centimeters,,English,United States. Soil Conservation Service,"The Service (Auburn, Ala.?)",,Agricultural Resources|Land Use,1981?,,,https://umedia.lib.umn.edu/item/p16022coll624:730,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/730/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/730,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/730/manifest.json,UMN_ALMA:9912206590001701,p16022coll624:730,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Alabama,United States,North America,Coffee County,W0861230 W0854700 N0313730 N0311030|Not given,
"Soil interpretive map of important farmlands, Colbert County, Alabama","Soil interpretive map of important farmlands, Colbert County, Alabama","Shows land use. ""In cooperation with Alabama Agriculture and Engineering Experiment Stations and Tennessee Valley Authority utilizing Alabama Resource Information System."" Includes vicinity map. ""January 1980 base 4-R-37326.""",,55 x 71 centimeters,,English,United States. Soil Conservation Service,"The Service (Washington, D.C.?)",,Agricultural Resources|Land Use,1980?,,,https://umedia.lib.umn.edu/item/p16022coll624:785,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/785/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/785,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/785/manifest.json,UMN_ALMA:9950415300001701,p16022coll624:785,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Alabama,United States,North America,Colbert County,W0880500 W0873000 N0345500 N0343500|Not given,
"Soil interpretive map of important farmlands, Colquitt County, Georgia","Soil interpretive map of important farmlands, Colquitt County, Georgia","Shows land use. ""Base map prepared by the Geological Survey in cooperation with the Soil Conservation Service."" Includes vicinity map.",,36 x 54 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Use,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:754,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/754/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/754,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/754/manifest.json,UMN_ALMA:9930770410001701,p16022coll624:754,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Georgia,United States,North America,Colquitt County,,
"Soil interpretive map of important farmlands, Crisp County, Georgia","Soil interpretive map of important farmlands, Crisp County, Georgia","Shows land use. Includes vicinity map. ""November 1979 4-R-37242.""",,45 x 57 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Use,1980,,,https://umedia.lib.umn.edu/item/p16022coll624:721,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/721/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/721,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/721/manifest.json,UMN_ALMA:9950375330001701,p16022coll624:721,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Georgia,United States,North America,Crisp County,,
"Soil interpretive map of important farmlands Cullman County, Alabama","Soil interpretive map of important farmlands Cullman County, Alabama","""Base map prepared by the Geological Survey in cooperation with the Soil Conservation Service.""; Includes vicinity map.",,53 x 66 centimeters,"Scale 1:100,000",English,United States. Soil Conservation Service,"The Service (Fort Worth, Tex.)",,"Agricultural Resources|Land Use, Rural",1980,,,https://umedia.lib.umn.edu/item/p16022coll624:904,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/904/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/904,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/904/manifest.json,UMN_ALMA:9978627246301701,p16022coll624:904,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Alabama,United States,North America,Cullman County,"W0870903 W0862703 N0341851 N0335128|(W 87°09'03""--W 86°27'03""/N 34°18'51""--N 33°51'28"")",Universal Transverse Mercator projection
"Soil interpretive map of important farmlands, Dale County, Alabama","Soil interpretive map of important farmlands, Dale County, Alabama","Shows land use. ""In cooperation with Alabama Agriculture and Engineering Experiment Stations utilizing Alabama Resource Information System."" Includes vicinity map. ""4-R-37351.""",,49 x 38 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Use,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:726,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/726/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/726,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/726/manifest.json,UMN_ALMA:9912181110001701,p16022coll624:726,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2024-01-08T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Alabama,United States,North America,Dale County,W0854800 W0842400 N0313730 N0311100|Not given,
