Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates,projection
"Soil interpretative map of important farmlands, Blanco County, Texas","Soil interpretative map of important farmlands, Blanco County, Texas","Shows land use. Includes vicinity map. ""November 1980, base 4-R-33862.""",,76 x 56 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Use,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:568,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/568/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/568,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/568/manifest.json,UMN_ALMA:9966088760001701,p16022coll624:568,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Texas,United States,North America,Blanco County,,W0983000 W0981000 N0303000 N0300000; Not given
"Soil interpretative map of important farmlands, Borden County, Texas","Soil interpretative map of important farmlands, Borden County, Texas","Shows land use. ""Base map prepared by the Geological Survey."" ""Issued 1982."" Includes vicinity map. ""June 1981 4-R-27323.""",,56 x 55 centimeters,,English,United States. Soil Conservation Service,"The Service (Temple, Tex)",,Agricultural Resources|Land Capability for Agriculture,1982,,,https://umedia.lib.umn.edu/item/p16022coll624:593,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/593/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/593,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/593/manifest.json,UMN_ALMA:9945875470001701,p16022coll624:593,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Texas,United States,North America,Borden County,,"W1014230 W1010730 N0330000 N0323000; (W 101°42'30""--W 101°07'30""/N 33°00'00""--N 32°30'00"")."
"Soil interpretative map of important farmlands, Caldwell County, Texas","Soil interpretative map of important farmlands, Caldwell County, Texas","Shows land use. Includes vicinity map. ""October 1979 base 4-R-37096.""",,57 x 73 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Use,1980,,,https://umedia.lib.umn.edu/item/p16022coll624:581,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/581/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/581,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/581/manifest.json,UMN_ALMA:9947561970001701,p16022coll624:581,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Texas,United States,North America,Caldwell County,,W0975000 W0972000 N0300000 N0294000; Not given
"Soil interpretative map of important farmlands, Cameron County, Texas","Soil interpretative map of important farmlands, Cameron County, Texas","Shows land use. Includes vicinity map. ""1977 4-R-36536.""",,65 x 75 centimeters,,English,United States. Soil Conservation Service,"The Service (Fort Worth, Tex.?)",,Agricultural Resources|Land Use,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:572,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/572/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/572,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/572/manifest.json,UMN_ALMA:9950395590001701,p16022coll624:572,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Texas,United States,North America,Cameron County,,W0975230 W0970730 N0262500 N0255500; Not given
"Soil interpretative map of important farmlands, Chambers County, Texas","Soil interpretative map of important farmlands, Chambers County, Texas","Shows land use. Includes vicinity map. ""November 1979 base 4-R-37329.""",,57 x 72 centimeters,,English,United States. Soil Conservation Service,"The Service (Fort Worth, Tex.?)",,Agricultural Resources|Land Use,1980?,,,https://umedia.lib.umn.edu/item/p16022coll624:609,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/609/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/609,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/609/manifest.json,UMN_ALMA:9966087840001701,p16022coll624:609,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Texas,United States,North America,Chambers County,,W0950000 W0942500 N0295000 N0293000; Not given
"Soil interpretive map of important farmlands, Baldwin County, Georgia","Soil interpretive map of important farmlands, Baldwin County, Georgia","Shows land use. Includes vicinity map. ""April 1978 base 4-R-36583.""",,44 x 57 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Use,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:598,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/598/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/598,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/598/manifest.json,UMN_ALMA:9936161650001701,p16022coll624:598,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Georgia,United States,North America,Baldwin County,,
"Soil interpretive map of important farmlands, Brooks County, Georgia","Soil interpretive map of important farmlands, Brooks County, Georgia","Shows land use. Includes vicinity map. ""December 1979, base 4-R-37098.""",,57 x 72 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Use,1980,,,https://umedia.lib.umn.edu/item/p16022coll624:553,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/553/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/553,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/553/manifest.json,UMN_ALMA:9951390170001701,p16022coll624:553,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Georgia,United States,North America,Brooks County,,
"Soil interpretive map of important farmlands, Bryan County, Georgia","Soil interpretive map of important farmlands, Bryan County, Georgia","Shows land use. Includes vicinity map. ""November 1981 base 4-R-37674.""",,45 x 57 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Agricultural Resources|Land Capability for Agriculture,1982,,,https://umedia.lib.umn.edu/item/p16022coll624:597,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/597/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/597,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/597/manifest.json,UMN_ALMA:9950907790001701,p16022coll624:597,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Georgia,United States,North America,Bryan County,,
"Soil interpretive map of important farmlands, Calhoun County, Alabama","Soil interpretive map of important farmlands, Calhoun County, Alabama","Prepared in cooperation with Alabama Agriculture and Experiment Stations and Office of State Planning and Federal Programs utilizing Alabama Resource Information System."" Includes vicinity map. ""4-R-36823.",,48 x 59 centimeters,,English,United States. Soil Conservation Service,"The Service (Auburn, Ala.?)",,Agricultural Resources|Land Use,1980?,,,https://umedia.lib.umn.edu/item/p16022coll624:595,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/595/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/595,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/595/manifest.json,UMN_ALMA:9936162160001701,p16022coll624:595,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Alabama,United States,North America,Calhoun County,,W0860930 W0853100 N0335830 N0333230; Not given
"Soil interpretive map of important farmlands, Chambers County, Alabama","Soil interpretive map of important farmlands, Chambers County, Alabama","Shows land use. ""In cooperation with Alabama Agriculture and Engineering Experiment Stations utilizing Alabama Resource Information System."" ""Base map prepared by Geological Survey in cooperation with the Soil Conservation Service."" Includes vicinity map. [JSR]",,46 x 46 centimeters,,English,United States. Soil Conservation Service,"The Service (Auburn, Ala.?)",,Agricultural Resources|Land Use,1981?,,,https://umedia.lib.umn.edu/item/p16022coll624:569,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/569/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/569,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/569/manifest.json,UMN_ALMA:9922710820001701,p16022coll624:569,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Alabama,United States,North America,Chambers County,,W0853600 W0850700 N0330730 N0324300; Not given
"Soil interpretive map of important farmlands, Chilton County, Alabama","Soil interpretive map of important farmlands, Chilton County, Alabama","Shows land use. ""Prepared in cooperation with Alabama Agriculture and Engineering Experiment Stations and Office of State Planning and Federal Programs utilizing Alabama Resource Information System."" ""Base map prepared by the Geological Survey in cooperation with the Soil Conservation Service."" Includes vicinity map. ""4-R-37296.""",,48 x 63 centimeters,,English,United States. Soil Conservation Service,"The Service (Auburn, Ala.?)",,Agricultural Resources|Land Use,1981?,,,https://umedia.lib.umn.edu/item/p16022coll624:587,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/587/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/587,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/587/manifest.json,UMN_ALMA:9950378480001701,p16022coll624:587,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Alabama,United States,North America,Chilton County,,W0870200 W0862130 N0330500 N0323900; Not given
"Soil interpretive map of important farmlands, Clayton County, Georgia","Soil interpretive map of important farmlands, Clayton County, Georgia","Shows land use. ""Compiled from USGS 1:24 000-scale topographic maps dated 1954-1965."" ""Planimetry devices from aerial photographs taken 1975 and other source data."" Includes location map. ""4-R-37 347.""",,35 x 31 centimeters,,English,United States. Soil Conservation Service,"USDA-SCS (Fort Worth, Tex)",,Land Use|Agricultural Resources,1981,,,https://umedia.lib.umn.edu/item/p16022coll624:620,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll624/id/620/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll624/id/620,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll624/620/manifest.json,UMN_ALMA:9922691620001701,p16022coll624:620,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2024-02-28,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,2023-12-07T00:00:00Z,United States Department of Agriculture Important Farmlands Maps,p16022coll624,,Georgia,United States,North America,Clayton County,,
