Title,Alternative Title,Description,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Member Of,Status,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Suppressed,Child Record
India-north-western section,India-north-western section,,English,,John Bartholomew and Co. (Edinburgh),,,1900 - 1999,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3590,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3590/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3590,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3590/manifest.json,UMN_ALMA:9974041309301701,p16022coll230:3590,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
India-Southern section,India-Southern section,,English,,John Bartholomew & Co. (Edinburgh),,,1900 - 1999,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3555,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3555/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3555,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3555/manifest.json,UMN_ALMA:9974041309401701,p16022coll230:3555,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Insula Ceilon olim Taprobana incolis Tenarisin et Lankawn,Insula Ceilon olim Taprobana incolis Tenarisin et Lankawn,,Latin,,Nicolaum Visscher (Amsterdam),,,1680?,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3621,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3621/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3621,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3621/manifest.json,UMN_ALMA:9973944384601701,p16022coll230:3621,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
"Karta poleznyh iskopaemyh : kavkazskago kpaya = Mineral resources map, Caucasian edge","Karta poleznyh iskopaemyh : kavkazskago kpaya = Mineral resources map, Caucasian edge",,Russian,,publisher not identified,,Mines and Mineral Resources|Mines and Mineral Resources|Mines and Mineral Resources|Mines and Mineral Resources|Mines and Mineral Resources|Mines and Mineral Resources|Mines and Mineral Resources|Mines and Mineral Resources,1913,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3683,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3683/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3683,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3683/manifest.json,UMN_ALMA:9935467090001701,p16022coll230:3683,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Le Cercle Eslectoral Du Rhein : subdivisé en touts les Estats qui le composent,Le Cercle Eslectoral Du Rhein : subdivisé en touts les Estats qui le composent,,French,,Hubert Iaillot (Paris),,,1685,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3711,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3711/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3711,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3711/manifest.json,UMN_ALMA:9931533890001701,p16022coll230:3711,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Map of Afghanistan 1871,Map of Afghanistan 1871,,English,,Survey of India (Calcutta),,,1872,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3686,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3686/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3686,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3686/manifest.json,UMN_ALMA:9939501790001701,p16022coll230:3686,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Map of Asia and adjoining Europe with a portion of Africa,Map of Asia and adjoining Europe with a portion of Africa,,English,,"The Society (Washington,  D.C), 1921",,,1921,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3710,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3710/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3710,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3710/manifest.json,UMN_ALMA:9919078450001701,p16022coll230:3710,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Map of East Indies,Map of East Indies,,English,,"(Thomson Sculp], )",,,1825,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3713,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3713/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3713,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3713/manifest.json,UMN_ALMA:9974754194501701,p16022coll230:3713,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Map of Hindostan,Map of Hindostan,,English,,,,,,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3701,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3701/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3701,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3701/manifest.json,UMN_ALMA:9974756207801701,p16022coll230:3701,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Map of India and adjacent countries,Map of India and adjacent countries,,English,,Survey of India (Calcutta),,,1928,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3543,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3543/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3543,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3543/manifest.json,UMN_ALMA:9974843608201701,p16022coll230:3543,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Map of Mysore,Map of Mysore,,English,,J. Bartholomew & Co (Edinburgh),,Roads,1917,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3700,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3700/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3700,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3700/manifest.json,UMN_ALMA:9974843703401701,p16022coll230:3700,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
"Map of Persia, Turkey in Asia, Afghanistan, Beloochistan","Map of Persia, Turkey in Asia, Afghanistan, Beloochistan",,English,,Mitchell (New York),,,1872,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3718,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3718/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3718,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3718/manifest.json,UMN_ALMA:9944744550001701,p16022coll230:3718,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Map of Scinde,Map of Scinde,,English,,Quarter Master General's Office (Bombay),,,1850,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3675,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3675/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3675,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3675/manifest.json,UMN_ALMA:9929839580001701,p16022coll230:3675,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
"Map of the East Indian Railway, shewing the line proposed to be constructed to connect Calcutta with the northwest provinces and the intermediate civil & military stations : to accompany the report of the managing director of the East Indian Railway Company","Map of the East Indian Railway, shewing the line proposed to be constructed to connect Calcutta with the northwest provinces and the intermediate civil & military stations : to accompany the report of the managing director of the East Indian Railway Company",,English,,"Drawn & engraved by J. & C. Walker,  9,  Castle Street,  Holborn (London)",,East Indian Railway Company|Railroads,1846,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3720,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3720/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3720,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3720/manifest.json,UMN_ALMA:9957340240001701,p16022coll230:3720,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Map of the Grand Trunk Road from the Karamnassa to the Sutledge : Part Second from Agra to Ferozepoor compiled by order of the lieutenant governor of the north western provinces in the Office of the Superintendent of the Grand Trunk Road,Map of the Grand Trunk Road from the Karamnassa to the Sutledge : Part Second from Agra to Ferozepoor compiled by order of the lieutenant governor of the north western provinces in the Office of the Superintendent of the Grand Trunk Road,,English,,Survey of India Offices (Calcutta),,Grand Trunk Road (India),1853,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3705,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3705/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3705,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3705/manifest.json,UMN_ALMA:9974088493401701,p16022coll230:3705,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
"Map of the peninsula of India, from the 19th degree of north latitude to Cape Comorin","Map of the peninsula of India, from the 19th degree of north latitude to Cape Comorin",,English,,Published by Jas. Wyld (London),,,1847,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3667,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3667/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3667,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3667/manifest.json,UMN_ALMA:9974347703001701,p16022coll230:3667,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Map of Western Palestine : from surveys conducted for the committee of the Palestine Exploration Fund,Map of Western Palestine : from surveys conducted for the committee of the Palestine Exploration Fund,,English,,Engraved and Printed for the Committee at satnford's Geographical Establishment (London),,,1881,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3618,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3618/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3618,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3618/manifest.json,UMN_ALMA:9928979760001701,p16022coll230:3618,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Motor map of Ceylon,Motor map of Ceylon,,English,,Survey Dept (Ceylon),,Roads,1922,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3584,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3584/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3584,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3584/manifest.json,UMN_ALMA:9949553840001701,p16022coll230:3584,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Near East Relief,Near East Relief,,English,,Near East Relief (New York),,,1919 - 1930,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3703,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3703/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3703,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3703/manifest.json,UMN_ALMA:9976075608101701,p16022coll230:3703,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Northern Arabia,Northern Arabia,,English,,American Geographical Society of New York (New York),,,1926,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3575,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3575/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3575,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3575/manifest.json,UMN_ALMA:9957228350001701,p16022coll230:3575,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Outlines of the countries between Delhi and Constantinople,Outlines of the countries between Delhi and Constantinople,,English,,A. Arrowsmith (London),,,1814,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3658,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3658/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3658,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3658/manifest.json,UMN_ALMA:9950182510001701,p16022coll230:3658,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Palestine,Palestine,,English,,American Geographical Society (New York),,,1916,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3606,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3606/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3606,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3606/manifest.json,UMN_ALMA:9937041840001701,p16022coll230:3606,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Palestine & adjacent countries,Palestine & adjacent countries,,English,,"Thomas,  Cowperthwait & Co (Philadelphia), 1850",,,1850,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3672,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3672/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3672,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3672/manifest.json,UMN_ALMA:9952236670001701,p16022coll230:3672,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Part of Turkey in Europe,Part of Turkey in Europe,,English,,"Office of the Chief of Engineers (Washington,  D.C)",,,1876,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3614,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3614/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3614,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3614/manifest.json,UMN_ALMA:9931291600001701,p16022coll230:3614,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Persia,Persia,,English,,Geographia Ltd (London),,Geology,1920 - 1929?,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3717,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3717/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3717,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3717/manifest.json,UMN_ALMA:9964144640001701,p16022coll230:3717,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Persia and Afghanistan,Persia and Afghanistan,,English,,"Geographical Section,  General Staff (London?)",,,1928?,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3688,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3688/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3688,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3688/manifest.json,UMN_ALMA:9930924930001701,p16022coll230:3688,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
"Persia (Iran), Afghanistan & Baluchistan","Persia (Iran), Afghanistan & Baluchistan",,English,,"C.S. Hammond & Co (New York,  [New York)",,,1926?,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3669,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3669/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3669,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3669/manifest.json,UMN_ALMA:9976062409201701,p16022coll230:3669,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Plan de Jérusalem,Plan de Jérusalem,,French,,"(Paris], )",,,1761,,,Jerusalem,,https://umedia.lib.umn.edu/item/p16022coll230:3682,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3682/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3682,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3682/manifest.json,UMN_ALMA:9924331550001701,p16022coll230:3682,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Plan of the country bordering the great trunk road between Calcutta and Benares based on the great triangulation and revenue survey operations to 1857,Plan of the country bordering the great trunk road between Calcutta and Benares based on the great triangulation and revenue survey operations to 1857,,English,,Surveyor General's Office (Calcutta),,,1857?,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3712,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3712/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3712,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3712/manifest.json,UMN_ALMA:9943062980001701,p16022coll230:3712,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Provincia ecclica di Goa e vicariati aplici nel Dekkan,Provincia ecclica di Goa e vicariati aplici nel Dekkan,,Italian,,Tipografia della reverenda Camera apostolica (Roma),,Catholic Church|Ecclesiastical Geography|Catholics,1858 - 1859,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3708,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3708/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3708,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3708/manifest.json,UMN_ALMA:9935115720001701,p16022coll230:3708,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
"Route map of the Bombay Presidency, including Scinde","Route map of the Bombay Presidency, including Scinde",,English,,J. Walker (London?),,Roads|Roads,1846,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3707,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3707/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3707,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3707/manifest.json,UMN_ALMA:9914538250001701,p16022coll230:3707,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Shikar map of Kulu & Lahul,Shikar map of Kulu & Lahul,,English,,Survey of India (Calcutta),,,1925,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3664,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3664/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3664,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3664/manifest.json,UMN_ALMA:9975341504301701,p16022coll230:3664,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Siberia and Chinese Tartary,Siberia and Chinese Tartary,,English,,Society for the Diffusion of Useful Knowledge (London),,,1838,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3685,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3685/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3685,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3685/manifest.json,UMN_ALMA:9934116830001701,p16022coll230:3685,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
Sketch map of the Nizam's Dominions,Sketch map of the Nizam's Dominions,,English,,House of Commons (London),,Roads,1863,,,,,https://umedia.lib.umn.edu/item/p16022coll230:3698,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/3698/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/3698,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/3698/manifest.json,UMN_ALMA:9949565620001701,p16022coll230:3698,Public,University of Minnesota,05d-01,05d-01,Active,Blacklight,2022-09-26,"Use of this item may be governed by US and international copyright laws. You may be able to use this item, but copyright and other considerations may apply. For possible additional information or guidance on your use, please contact the contributing organization.",Maps,JPEG,FALSE,FALSE
